Region,Region Code,State,State Code,Age Groups,Age Groups Code,Year,Year Code,Count,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error
Northeast,CENS-R1,Connecticut,09,45-49 years,45-49,2004,2004,Suppressed,283749,Suppressed,Suppressed,Suppressed,Suppressed
Northeast,CENS-R1,Connecticut,09,45-49 years,45-49,2005,2005,17,288872,5.884959428,3.428167128,9.422337373,1.427312313
Northeast,CENS-R1,Connecticut,09,45-49 years,45-49,2006,2006,Suppressed,292896,Suppressed,Suppressed,Suppressed,Suppressed
Northeast,CENS-R1,Connecticut,09,45-49 years,45-49,2007,2007,17,293852,5.785225215,3.370068928,9.26265413,1.403123214
Northeast,CENS-R1,Connecticut,09,45-49 years,45-49,2008,2008,Suppressed,292469,Suppressed,Suppressed,Suppressed,Suppressed
Northeast,CENS-R1,Connecticut,09,45-49 years,45-49,2009,2009,Suppressed,293027,Suppressed,Suppressed,Suppressed,Suppressed
Northeast,CENS-R1,Connecticut,09,45-49 years,45-49,2010,2010,Suppressed,290676,Suppressed,Suppressed,Suppressed,Suppressed
Northeast,CENS-R1,Connecticut,09,45-49 years,45-49,2011,2011,Suppressed,285809,Suppressed,Suppressed,Suppressed,Suppressed
Northeast,CENS-R1,Connecticut,09,45-49 years,45-49,2012,2012,Suppressed,279923,Suppressed,Suppressed,Suppressed,Suppressed
Northeast,CENS-R1,Connecticut,09,45-49 years,45-49,2013,2013,Suppressed,272540,Suppressed,Suppressed,Suppressed,Suppressed
Northeast,CENS-R1,Connecticut,09,45-49 years,45-49,2014,2014,18,264198,6.813072014,4.037837953,10.76756152,1.605856474
Northeast,CENS-R1,Connecticut,09,45-49 years,45-49,2015,2015,Suppressed,258382,Suppressed,Suppressed,Suppressed,Suppressed
Northeast,CENS-R1,Connecticut,09,45-49 years,45-49,2016,2016,16,253188,6.319414822,3.612063508,10.26225749,1.579853706
Northeast,CENS-R1,Connecticut,09,45-49 years,45-49,2017,2017,Suppressed,247206,Suppressed,Suppressed,Suppressed,Suppressed
Northeast,CENS-R1,Connecticut,09,45-49 years,45-49,2018,2018,Suppressed,239819,Suppressed,Suppressed,Suppressed,Suppressed
Northeast,CENS-R1,Connecticut,09,45-49 years,45-49,2019,2019,Suppressed,230710,Suppressed,Suppressed,Suppressed,Suppressed
Northeast,CENS-R1,Connecticut,09,45-49 years,45-49,2020,2020,Suppressed,221146,Suppressed,Suppressed,Suppressed,Suppressed
Northeast,CENS-R1,Connecticut,09,45-49 years,45-49,2021,2021,Suppressed,212742,Suppressed,Suppressed,Suppressed,Suppressed
Northeast,CENS-R1,Connecticut,09,50-54 years,50-54,1999,1999,21,222424,9.441427184,5.844362442,14.43217574,2.060288321
Northeast,CENS-R1,Connecticut,09,50-54 years,50-54,2000,2000,19,230442,8.245024778,4.963994129,12.87556174,1.89153841
Northeast,CENS-R1,Connecticut,09,50-54 years,50-54,2001,2001,19,237960,7.984535216,4.807163956,12.4687771,1.831778006
Northeast,CENS-R1,Connecticut,09,50-54 years,50-54,2002,2002,18,234718,7.668777,4.544980409,12.11994061,1.807548073
Northeast,CENS-R1,Connecticut,09,50-54 years,50-54,2003,2003,Suppressed,237481,Suppressed,Suppressed,Suppressed,Suppressed
Northeast,CENS-R1,Connecticut,09,50-54 years,50-54,2004,2004,18,242798,7.413570128,4.393729403,11.71660483,1.747395237
Northeast,CENS-R1,Connecticut,09,50-54 years,50-54,2005,2005,17,249490,6.813900357,3.969303357,10.90965346,1.652613582
Northeast,CENS-R1,Connecticut,09,50-54 years,50-54,2006,2006,Suppressed,257563,Suppressed,Suppressed,Suppressed,Suppressed
Northeast,CENS-R1,Connecticut,09,50-54 years,50-54,2007,2007,Suppressed,265268,Suppressed,Suppressed,Suppressed,Suppressed
Northeast,CENS-R1,Connecticut,09,50-54 years,50-54,2008,2008,Suppressed,273577,Suppressed,Suppressed,Suppressed,Suppressed
Northeast,CENS-R1,Connecticut,09,50-54 years,50-54,2009,2009,22,279713,7.865204692,4.929060179,11.90796361,1.676867275
Northeast,CENS-R1,Connecticut,09,50-54 years,50-54,2010,2010,19,285130,6.663627117,4.011898906,10.40602602,1.528740905
Northeast,CENS-R1,Connecticut,09,50-54 years,50-54,2011,2011,28,288872,9.692874353,6.440834237,14.00886641,1.831781073
Northeast,CENS-R1,Connecticut,09,50-54 years,50-54,2012,2012,19,289025,6.573825794,3.95783318,10.26579084,1.508139069
Northeast,CENS-R1,Connecticut,09,50-54 years,50-54,2013,2013,31,288082,10.76082504,7.311445734,15.27412177,1.932701232
Northeast,CENS-R1,Connecticut,09,50-54 years,50-54,2014,2014,25,287616,8.692145082,5.625059433,12.8313082,1.738429016
Northeast,CENS-R1,Connecticut,09,50-54 years,50-54,2015,2015,28,284389,9.845669136,6.542365098,14.22969685,1.860656573
Northeast,CENS-R1,Connecticut,09,50-54 years,50-54,2016,2016,35,278659,12.56015417,8.748587138,17.46813177,2.123053547
Northeast,CENS-R1,Connecticut,09,50-54 years,50-54,2017,2017,18,272308,6.610162022,3.917581237,10.44687714,1.55803013
Northeast,CENS-R1,Connecticut,09,50-54 years,50-54,2018,2018,Suppressed,265385,Suppressed,Suppressed,Suppressed,Suppressed
Northeast,CENS-R1,Connecticut,09,50-54 years,50-54,2019,2019,21,257254,8.163138377,5.053085556,12.47818209,1.781342834
Northeast,CENS-R1,Connecticut,09,50-54 years,50-54,2020,2020,Suppressed,251431,Suppressed,Suppressed,Suppressed,Suppressed
Northeast,CENS-R1,Connecticut,09,50-54 years,50-54,2021,2021,Suppressed,248024,Suppressed,Suppressed,Suppressed,Suppressed
Northeast,CENS-R1,Connecticut,09,55-59 years,55-59,1999,1999,Suppressed,171572,Suppressed,Suppressed,Suppressed,Suppressed
Northeast,CENS-R1,Connecticut,09,55-59 years,55-59,2000,2000,20,178114,11.2287636,6.85877531,17.34185955,2.510827871
Northeast,CENS-R1,Connecticut,09,55-59 years,55-59,2001,2001,18,184458,9.758318967,5.783369176,15.4223087,2.300057838
Northeast,CENS-R1,Connecticut,09,55-59 years,55-59,2002,2002,16,199907,8.003721731,4.574782952,12.99744606,2.000930433
Northeast,CENS-R1,Connecticut,09,55-59 years,55-59,2003,2003,26,205114,12.67587781,8.28028067,18.57309693,2.485944165
Northeast,CENS-R1,Connecticut,09,55-59 years,55-59,2004,2004,Suppressed,211572,Suppressed,Suppressed,Suppressed,Suppressed
Northeast,CENS-R1,Connecticut,09,55-59 years,55-59,2005,2005,22,219671,10.01497694,6.276305065,15.16273074,2.135200258
Northeast,CENS-R1,Connecticut,09,55-59 years,55-59,2006,2006,20,226873,8.81550471,5.384703802,13.61478877,1.971206779
Northeast,CENS-R1,Connecticut,09,55-59 years,55-59,2007,2007,31,223556,13.86677164,9.421782059,19.68276202,2.490545708
Northeast,CENS-R1,Connecticut,09,55-59 years,55-59,2008,2008,28,227680,12.29796205,8.171893305,17.77393384,2.324096373
Northeast,CENS-R1,Connecticut,09,55-59 years,55-59,2009,2009,25,234384,10.66625708,6.902591874,15.74548408,2.133251416
Northeast,CENS-R1,Connecticut,09,55-59 years,55-59,2010,2010,31,242467,12.785245,8.686938469,18.14762234,2.29629779
Northeast,CENS-R1,Connecticut,09,55-59 years,55-59,2011,2011,35,250912,13.94911363,9.716046037,19.39983791,2.357830547
Northeast,CENS-R1,Connecticut,09,55-59 years,55-59,2012,2012,22,259393,8.481339126,5.315186647,12.84079457,1.808227577
Northeast,CENS-R1,Connecticut,09,55-59 years,55-59,2013,2013,38,266504,14.25869781,10.09025273,19.57116287,2.313066222
Northeast,CENS-R1,Connecticut,09,55-59 years,55-59,2014,2014,49,271202,18.06771337,13.36660191,23.8865029,2.581101909
Northeast,CENS-R1,Connecticut,09,55-59 years,55-59,2015,2015,34,274866,12.36966376,8.566315897,17.28536319,2.121379834
Northeast,CENS-R1,Connecticut,09,55-59 years,55-59,2016,2016,46,277293,16.58895104,12.14519899,22.12733382,2.445907392
Northeast,CENS-R1,Connecticut,09,55-59 years,55-59,2017,2017,29,276495,10.4884356,7.024238708,15.06307886,1.947653595
Northeast,CENS-R1,Connecticut,09,55-59 years,55-59,2018,2018,32,275499,11.61528717,7.944822401,16.39731985,2.053312081
Northeast,CENS-R1,Connecticut,09,55-59 years,55-59,2019,2019,39,274874,14.18831901,10.08926398,19.3958833,2.271949329
Northeast,CENS-R1,Connecticut,09,55-59 years,55-59,2020,2020,29,271818,10.66890346,7.14510033,15.32225971,1.981165636
Northeast,CENS-R1,Connecticut,09,55-59 years,55-59,2021,2021,37,266730,13.87170547,9.766935323,19.1203216,2.280494331
Northeast,CENS-R1,Connecticut,09,60-64 years ,60-64,1999,1999,27,130887,20.62848106,13.59420256,30.01331308,3.96995303
Northeast,CENS-R1,Connecticut,09,60-64 years ,60-64,2000,2000,16,132266,12.09683517,6.91433275,19.64435644,3.024208791
Northeast,CENS-R1,Connecticut,09,60-64 years ,60-64,2001,2001,Suppressed,135156,Suppressed,Suppressed,Suppressed,Suppressed
Northeast,CENS-R1,Connecticut,09,60-64 years ,60-64,2002,2002,26,141107,18.42573366,12.03626673,26.99796752,3.613583673
Northeast,CENS-R1,Connecticut,09,60-64 years ,60-64,2003,2003,24,151753,15.81517334,10.13299433,23.53171721,3.22825874
Northeast,CENS-R1,Connecticut,09,60-64 years ,60-64,2004,2004,19,158717,11.9709924,7.207247711,18.69409199,2.746334006
Northeast,CENS-R1,Connecticut,09,60-64 years ,60-64,2005,2005,29,163544,17.73223108,11.87550067,25.46633316,3.292792647
Northeast,CENS-R1,Connecticut,09,60-64 years ,60-64,2006,2006,Suppressed,169373,Suppressed,Suppressed,Suppressed,Suppressed
Northeast,CENS-R1,Connecticut,09,60-64 years ,60-64,2007,2007,33,183958,17.93887735,12.34823776,25.19277788,3.12275772
Northeast,CENS-R1,Connecticut,09,60-64 years ,60-64,2008,2008,20,188810,10.59265929,6.470228831,16.35945115,2.368590623
Northeast,CENS-R1,Connecticut,09,60-64 years ,60-64,2009,2009,26,196400,13.23828921,8.647665424,19.3971599,2.596242115
Northeast,CENS-R1,Connecticut,09,60-64 years ,60-64,2010,2010,39,204688,19.05338857,13.54879792,26.04658811,3.050983936
Northeast,CENS-R1,Connecticut,09,60-64 years ,60-64,2011,2011,42,212220,19.79078315,14.26340374,26.75138694,3.053784138
Northeast,CENS-R1,Connecticut,09,60-64 years ,60-64,2012,2012,36,210615,17.09279966,11.97153548,23.66359437,2.848799943
Northeast,CENS-R1,Connecticut,09,60-64 years ,60-64,2013,2013,49,214440,22.85021451,16.90472473,30.20923037,3.264316359
Northeast,CENS-R1,Connecticut,09,60-64 years ,60-64,2014,2014,34,220380,15.42789727,10.68422264,21.55893746,2.645862553
Northeast,CENS-R1,Connecticut,09,60-64 years ,60-64,2015,2015,35,227077,15.41327391,10.73588494,21.43613017,2.605318805
Northeast,CENS-R1,Connecticut,09,60-64 years ,60-64,2016,2016,43,233775,18.39375468,13.31161142,24.77623714,2.805021292
Northeast,CENS-R1,Connecticut,09,60-64 years ,60-64,2017,2017,36,240672,14.95811727,10.47643658,20.7082998,2.493019545
Northeast,CENS-R1,Connecticut,09,60-64 years ,60-64,2018,2018,41,246163,16.65563062,11.95237278,22.59525604,2.60117249
Northeast,CENS-R1,Connecticut,09,60-64 years ,60-64,2019,2019,40,249877,16.00787588,11.43621782,21.7981174,2.531067413
Northeast,CENS-R1,Connecticut,09,60-64 years ,60-64,2020,2020,48,252759,18.99042171,14.00202599,25.17849337,2.741031271
Northeast,CENS-R1,Connecticut,09,60-64 years ,60-64,2021,2021,50,255538,19.56656153,14.52268242,25.79608944,2.767129668
Northeast,CENS-R1,Connecticut,09,65-69 years,65-69,1999,1999,21,118365,17.74173109,10.98235519,27.1200292,3.871563127
Northeast,CENS-R1,Connecticut,09,65-69 years,65-69,2000,2000,32,117244,27.29350756,18.66867922,38.53028915,4.824856069
Northeast,CENS-R1,Connecticut,09,65-69 years,65-69,2001,2001,22,115464,19.05355782,11.94071061,28.84719242,4.062232176
Northeast,CENS-R1,Connecticut,09,65-69 years,65-69,2002,2002,33,114970,28.70313995,19.75782484,40.30975935,4.996575321
Northeast,CENS-R1,Connecticut,09,65-69 years,65-69,2003,2003,24,116564,20.58954737,13.192,30.63560518,4.202823758
Northeast,CENS-R1,Connecticut,09,65-69 years,65-69,2004,2004,26,118352,21.96836555,14.35042491,32.18874378,4.308350948
Northeast,CENS-R1,Connecticut,09,65-69 years,65-69,2005,2005,33,119503,27.61436951,19.00836901,38.78072544,4.807044716
Northeast,CENS-R1,Connecticut,09,65-69 years,65-69,2006,2006,28,121626,23.02139345,15.29752411,33.27223831,4.350634422
Northeast,CENS-R1,Connecticut,09,65-69 years,65-69,2007,2007,32,127540,25.09016779,17.16160127,35.41983081,4.435356946
Northeast,CENS-R1,Connecticut,09,65-69 years,65-69,2008,2008,36,137635,26.15613761,18.31935877,36.21105045,4.359356268
Northeast,CENS-R1,Connecticut,09,65-69 years,65-69,2009,2009,36,144712,24.87699707,17.4234683,34.44018415,4.146166178
Northeast,CENS-R1,Connecticut,09,65-69 years,65-69,2010,2010,46,150729,30.5183475,22.34326947,40.70719487,4.499684854
Northeast,CENS-R1,Connecticut,09,65-69 years,65-69,2011,2011,47,156158,30.09772154,22.11468971,40.02354853,4.390203896
Northeast,CENS-R1,Connecticut,09,65-69 years,65-69,2012,2012,41,169003,24.25992438,17.40934742,32.91134484,3.788763654
Northeast,CENS-R1,Connecticut,09,65-69 years,65-69,2013,2013,45,173565,25.92688618,18.91120779,34.69218323,3.864951996
Northeast,CENS-R1,Connecticut,09,65-69 years,65-69,2014,2014,50,179030,27.92828018,20.72891259,36.81998047,3.94965526
Northeast,CENS-R1,Connecticut,09,65-69 years,65-69,2015,2015,51,184876,27.58605768,20.53960475,36.27057867,3.862820717
Northeast,CENS-R1,Connecticut,09,65-69 years,65-69,2016,2016,57,190191,29.96987239,22.69885484,38.82937186,3.969606572
Northeast,CENS-R1,Connecticut,09,65-69 years,65-69,2017,2017,62,188039,32.97188349,25.27931019,42.26843172,4.187433391
Northeast,CENS-R1,Connecticut,09,65-69 years,65-69,2018,2018,67,191056,35.06825224,27.17734661,44.53546617,4.284268891
Northeast,CENS-R1,Connecticut,09,65-69 years,65-69,2019,2019,39,195961,19.90191926,14.15218512,27.20655654,3.186857588
Northeast,CENS-R1,Connecticut,09,65-69 years,65-69,2020,2020,51,201515,25.30828971,18.84365912,33.27573383,3.543869404
Northeast,CENS-R1,Connecticut,09,65-69 years,65-69,2021,2021,65,207777,31.28353956,24.14395199,39.87338328,3.880245527
Northeast,CENS-R1,Connecticut,09,70-74 years,70-74,1999,1999,29,114972,25.22353269,16.89252063,36.22504601,4.683892432
Northeast,CENS-R1,Connecticut,09,70-74 years,70-74,2000,2000,32,113864,28.10370266,19.2228503,39.6740429,4.968079682
Northeast,CENS-R1,Connecticut,09,70-74 years,70-74,2001,2001,31,113083,27.41349274,18.62610569,38.91123818,4.923608644
Northeast,CENS-R1,Connecticut,09,70-74 years,70-74,2002,2002,32,111006,28.8272706,19.71776865,40.69550494,5.095989631
Northeast,CENS-R1,Connecticut,09,70-74 years,70-74,2003,2003,28,108662,25.76797777,17.1226065,37.24180722,4.869690068
Northeast,CENS-R1,Connecticut,09,70-74 years,70-74,2004,2004,24,106082,22.62400784,14.49550619,33.66272018,4.618106263
Northeast,CENS-R1,Connecticut,09,70-74 years,70-74,2005,2005,24,104199,23.0328506,14.75745725,34.27104562,4.701560942
Northeast,CENS-R1,Connecticut,09,70-74 years,70-74,2006,2006,39,102369,38.09747091,27.09097821,52.0804543,6.100477682
Northeast,CENS-R1,Connecticut,09,70-74 years,70-74,2007,2007,33,101848,32.40122536,22.3034043,45.50323062,5.64032936
Northeast,CENS-R1,Connecticut,09,70-74 years,70-74,2008,2008,37,102945,35.94152217,25.30608246,49.54066131,5.908749847
Northeast,CENS-R1,Connecticut,09,70-74 years,70-74,2009,2009,33,104495,31.5804584,21.73842884,44.35057211,5.497452171
Northeast,CENS-R1,Connecticut,09,70-74 years,70-74,2010,2010,30,106165,28.25790044,19.06536072,40.33992719,5.159163166
Northeast,CENS-R1,Connecticut,09,70-74 years,70-74,2011,2011,29,109071,26.58818568,17.80644609,38.18490698,4.937302131
Northeast,CENS-R1,Connecticut,09,70-74 years,70-74,2012,2012,41,114374,35.84730796,25.72465719,48.6309477,5.598408937
Northeast,CENS-R1,Connecticut,09,70-74 years,70-74,2013,2013,42,123018,34.14134517,24.60598889,46.14917603,5.268123932
Northeast,CENS-R1,Connecticut,09,70-74 years,70-74,2014,2014,45,129027,34.87642121,25.43904594,46.66735475,5.19906991
Northeast,CENS-R1,Connecticut,09,70-74 years,70-74,2015,2015,52,133673,38.90089996,29.05296259,51.01336682,5.39458421
Northeast,CENS-R1,Connecticut,09,70-74 years,70-74,2016,2016,49,137719,35.57969489,26.3220701,47.03829798,5.082813555
Northeast,CENS-R1,Connecticut,09,70-74 years,70-74,2017,2017,56,148068,37.82046087,28.56915325,49.11294558,5.053971671
Northeast,CENS-R1,Connecticut,09,70-74 years,70-74,2018,2018,51,151654,33.62918222,25.03910196,44.21617301,4.70902741
Northeast,CENS-R1,Connecticut,09,70-74 years,70-74,2019,2019,50,156123,32.02603076,23.77034275,42.2223574,4.529164705
Northeast,CENS-R1,Connecticut,09,70-74 years,70-74,2020,2020,51,160946,31.68764679,23.59350321,41.66341196,4.437158071
Northeast,CENS-R1,Connecticut,09,70-74 years,70-74,2021,2021,78,167350,46.6089035,36.84236682,58.1700396,5.277419101
Northeast,CENS-R1,Connecticut,09,75-79 years,75-79,1999,1999,31,100744,30.77106329,20.90740798,43.6770383,5.526646116
Northeast,CENS-R1,Connecticut,09,75-79 years,75-79,2000,2000,39,101283,38.50596843,27.38145936,52.63888339,6.165889634
Northeast,CENS-R1,Connecticut,09,75-79 years,75-79,2001,2001,32,100597,31.81009374,21.75801094,44.90636123,5.623283248
Northeast,CENS-R1,Connecticut,09,75-79 years,75-79,2002,2002,42,99954,42.01932889,30.28372593,56.79792041,6.483723211
Northeast,CENS-R1,Connecticut,09,75-79 years,75-79,2003,2003,38,99921,38.03004374,26.91218775,52.19916924,6.16928774
Northeast,CENS-R1,Connecticut,09,75-79 years,75-79,2004,2004,31,98592,31.44271341,21.36376085,44.63039138,5.647278038
Northeast,CENS-R1,Connecticut,09,75-79 years,75-79,2005,2005,40,97292,41.11334951,29.3718682,55.98454326,6.500591334
Northeast,CENS-R1,Connecticut,09,75-79 years,75-79,2006,2006,45,96247,46.75470404,34.1031282,62.56141783,6.969779767
Northeast,CENS-R1,Connecticut,09,75-79 years,75-79,2007,2007,27,94384,28.60654348,18.85175867,41.62095809,5.50533186
Northeast,CENS-R1,Connecticut,09,75-79 years,75-79,2008,2008,32,92130,34.73352871,23.7576319,49.03337915,6.140078421
Northeast,CENS-R1,Connecticut,09,75-79 years,75-79,2009,2009,34,89981,37.78575477,26.16762411,52.80179858,6.480203482
Northeast,CENS-R1,Connecticut,09,75-79 years,75-79,2010,2010,37,88781,41.67558374,29.34338044,57.44431105,6.851423762
Northeast,CENS-R1,Connecticut,09,75-79 years,75-79,2011,2011,34,87663,38.78489214,26.8595529,54.19799275,6.651554128
Northeast,CENS-R1,Connecticut,09,75-79 years,75-79,2012,2012,32,87436,36.59819754,25.03305991,51.66573518,6.469708415
Northeast,CENS-R1,Connecticut,09,75-79 years,75-79,2013,2013,40,88226,45.33810895,32.39008683,61.73744908,7.168584454
Northeast,CENS-R1,Connecticut,09,75-79 years,75-79,2014,2014,36,89716,40.12662178,28.10407224,55.55205235,6.687770297
Northeast,CENS-R1,Connecticut,09,75-79 years,75-79,2015,2015,42,90934,46.18734467,33.28765414,62.43186637,7.126862008
Northeast,CENS-R1,Connecticut,09,75-79 years,75-79,2016,2016,41,92919,44.12445248,31.66448134,59.85983505,6.891081735
Northeast,CENS-R1,Connecticut,09,75-79 years,75-79,2017,2017,37,97144,38.0877872,26.81724717,52.49900538,6.261593645
Northeast,CENS-R1,Connecticut,09,75-79 years,75-79,2018,2018,44,104204,42.22486661,30.68064798,56.68494181,6.365638153
Northeast,CENS-R1,Connecticut,09,75-79 years,75-79,2019,2019,49,108627,45.10849052,33.37152984,59.63588574,6.444070075
Northeast,CENS-R1,Connecticut,09,75-79 years,75-79,2020,2020,52,111877,46.47961601,34.71309267,60.95184697,6.44556303
Northeast,CENS-R1,Connecticut,09,75-79 years,75-79,2021,2021,57,115236,49.46370926,37.46327451,64.08585045,6.551628341
Northeast,CENS-R1,Connecticut,09,80-84 years,80-84,1999,1999,27,72454,37.26502333,24.55771096,54.21857328,7.171657083
Northeast,CENS-R1,Connecticut,09,80-84 years,80-84,2000,2000,32,73756,43.38630078,29.67610264,61.24851159,7.669686872
Northeast,CENS-R1,Connecticut,09,80-84 years,80-84,2001,2001,24,75652,31.72421086,20.32612869,47.20309684,6.475677425
Northeast,CENS-R1,Connecticut,09,80-84 years,80-84,2002,2002,30,77377,38.77121108,26.15860036,55.34833826,7.078622297
Northeast,CENS-R1,Connecticut,09,80-84 years,80-84,2003,2003,35,78161,44.77936567,31.19039602,62.27724991,7.569094284
Northeast,CENS-R1,Connecticut,09,80-84 years,80-84,2004,2004,33,79235,41.6482615,28.66860758,58.48946845,7.250031737
Northeast,CENS-R1,Connecticut,09,80-84 years,80-84,2005,2005,44,79731,55.18556145,40.09790724,74.08407867,8.319536417
Northeast,CENS-R1,Connecticut,09,80-84 years,80-84,2006,2006,26,78986,32.91722584,21.50256361,48.23136003,6.455599111
Northeast,CENS-R1,Connecticut,09,80-84 years,80-84,2007,2007,37,78681,47.02533013,33.11008577,64.81823285,7.730916651
Northeast,CENS-R1,Connecticut,09,80-84 years,80-84,2008,2008,41,78571,52.18210281,37.4467926,70.79095357,8.149475299
Northeast,CENS-R1,Connecticut,09,80-84 years,80-84,2009,2009,38,77982,48.72919392,34.48350533,66.88457836,7.904919088
Northeast,CENS-R1,Connecticut,09,80-84 years,80-84,2010,2010,38,77362,49.11972286,34.75986547,67.42060947,7.968271248
Northeast,CENS-R1,Connecticut,09,80-84 years,80-84,2011,2011,38,76201,49.86811197,35.28946749,68.44783126,8.089675992
Northeast,CENS-R1,Connecticut,09,80-84 years,80-84,2012,2012,27,74483,36.24988252,23.88873152,52.74159887,6.976293144
Northeast,CENS-R1,Connecticut,09,80-84 years,80-84,2013,2013,54,72609,74.37094575,55.86961095,97.0379193,10.12060382
Northeast,CENS-R1,Connecticut,09,80-84 years,80-84,2014,2014,26,70865,36.68948,23.96671826,53.75858609,7.195399017
Northeast,CENS-R1,Connecticut,09,80-84 years,80-84,2015,2015,38,69717,54.50607456,38.57154944,74.81379276,8.842052875
Northeast,CENS-R1,Connecticut,09,80-84 years,80-84,2016,2016,42,68937,60.92519257,43.90935988,82.35315341,9.40096131
Northeast,CENS-R1,Connecticut,09,80-84 years,80-84,2017,2017,40,68469,58.4205991,41.73637413,79.55203351,9.237107772
Northeast,CENS-R1,Connecticut,09,80-84 years,80-84,2018,2018,36,69253,51.98330758,36.40831365,71.96667189,8.663884597
Northeast,CENS-R1,Connecticut,09,80-84 years,80-84,2019,2019,38,70472,53.9221251,38.15831412,74.01227708,8.747323764
Northeast,CENS-R1,Connecticut,09,80-84 years,80-84,2020,2020,39,70999,54.93035113,39.06078041,75.09153687,8.795895715
Northeast,CENS-R1,Connecticut,09,80-84 years,80-84,2021,2021,50,73067,68.43034475,50.79033245,90.2169393,9.677512163
Northeast,CENS-R1,Connecticut,09,85+ years,85+,1999,1999,16,62821,25.46919024,14.55772967,41.36006191,6.36729756
Northeast,CENS-R1,Connecticut,09,85+ years,85+,2000,2000,17,64605,26.31375281,15.32855808,42.1306314,6.382022484
Northeast,CENS-R1,Connecticut,09,85+ years,85+,2001,2001,26,66180,39.28679359,25.6633649,57.56425209,7.704774121
Northeast,CENS-R1,Connecticut,09,85+ years,85+,2002,2002,22,68378,32.17409108,20.16324271,48.71175269,6.859539267
Northeast,CENS-R1,Connecticut,09,85+ years,85+,2003,2003,24,70942,33.83045305,21.6756264,50.33701731,6.905612311
Northeast,CENS-R1,Connecticut,09,85+ years,85+,2004,2004,23,72366,31.78288146,20.14757932,47.6897173,6.627188905
Northeast,CENS-R1,Connecticut,09,85+ years,85+,2005,2005,34,74694,45.51905106,31.52313419,63.60830372,7.806452854
Northeast,CENS-R1,Connecticut,09,85+ years,85+,2006,2006,36,77047,46.72472647,32.72528385,64.68659297,7.787454411
Northeast,CENS-R1,Connecticut,09,85+ years,85+,2007,2007,25,79087,31.61075777,20.45667548,46.66366837,6.322151555
Northeast,CENS-R1,Connecticut,09,85+ years,85+,2008,2008,32,81313,39.35410082,26.91808969,55.55624834,6.956887889
Northeast,CENS-R1,Connecticut,09,85+ years,85+,2009,2009,34,83295,40.81877664,28.26807114,57.04014212,7.000362441
Northeast,CENS-R1,Connecticut,09,85+ years,85+,2010,2010,27,85266,31.66561115,20.86768923,46.07173444,6.094049706
Northeast,CENS-R1,Connecticut,09,85+ years,85+,2011,2011,31,86058,36.02221757,24.4753063,51.13062756,6.469781267
Northeast,CENS-R1,Connecticut,09,85+ years,85+,2012,2012,37,86809,42.62230875,30.00996047,58.74924696,7.007064395
Northeast,CENS-R1,Connecticut,09,85+ years,85+,2013,2013,25,87243,28.65559415,18.54426251,42.30126818,5.731118829
Northeast,CENS-R1,Connecticut,09,85+ years,85+,2014,2014,25,87270,28.64672854,18.5385252,42.28818082,5.729345709
